28860.79769618431,8h01m00.8s,courier_1_car_1,entry,280,281
28861.195104391656,8h01m01.2s,courier_2_bike_2,exit,44,43
28861.195104391656,8h01m01.2s,courier_2_bike_2,entry,43,64
28861.195104391656,8h01m01.2s,courier_2_bike_4,exit,8,9
28861.195104391656,8h01m01.2s,courier_2_bike_4,entry,9,10
28863.196544276463,8h01m03.2s,courier_2_bike_0,exit,54,53
28863.196544276463,8h01m03.2s,courier_2_bike_0,entry,53,52
28864.397408207347,8h01m04.4s,courier_2_bike_1,exit,78,79
28864.397408207347,8h01m04.4s,courier_2_bike_1,entry,79,80
28864.794816414695,8h01m04.8s,courier_2_bike_2,exit,43,64
28864.794816414695,8h01m04.8s,courier_2_bike_2,entry,64,85
28864.794816414695,8h01m04.8s,courier_2_bike_4,exit,9,10
28864.794816414695,8h01m04.8s,courier_2_bike_4,entry,10,11
28866.39596832254,8h01m06.4s,courier_1_car_2,exit,216,217
28866.39596832254,8h01m06.4s,courier_1_car_2,entry,217,238
28866.7962562995,8h01m06.8s,courier_2_bike_0,exit,53,52
28866.7962562995,8h01m06.8s,courier_2_bike_0,entry,52,51
28867.196544276463,8h01m07.2s,courier_1_car_0,exit,116,117
28867.196544276463,8h01m07.2s,courier_1_car_0,entry,117,118
28867.997120230386,8h01m08.0s,courier_1_car_1,exit,280,281
28867.997120230386,8h01m08.0s,courier_1_car_1,entry,281,282
28868.394528437733,8h01m08.4s,courier_2_bike_2,exit,64,85
28868.394528437733,8h01m08.4s,courier_2_bike_2,entry,85,106
28868.394528437733,8h01m08.4s,courier_2_bike_4,exit,10,11
28868.394528437733,8h01m08.4s,courier_2_bike_4,entry,11,12
28868.397408207347,8h01m08.4s,courier_2_bike_1,exit,79,80
28868.397408207347,8h01m08.4s,courier_2_bike_1,entry,80,81
28870.39596832254,8h01m10.4s,courier_2_bike_0,exit,52,51
28870.39596832254,8h01m10.4s,courier_2_bike_0,entry,51,50
28871.994240460772,8h01m12.0s,courier_2_bike_2,exit,85,106
28871.994240460772,8h01m12.0s,courier_2_bike_2,entry,106,127
28871.994240460772,8h01m12.0s,courier_2_bike_4,exit,11,12
28871.994240460772,8h01m12.0s,courier_2_bike_4,entry,12,13
28872.397408207347,8h01m12.4s,courier_2_bike_1,exit,80,81
28872.397408207347,8h01m12.4s,courier_2_bike_1,entry,81,82
28873.595392368617,8h01m13.6s,courier_1_car_2,exit,217,238
28873.595392368617,8h01m13.6s,courier_1_car_2,entry,238,259
28873.99568034558,8h01m14.0s,courier_2_bike_0,exit,51,50
28873.99568034558,8h01m14.0s,courier_2_bike_0,entry,50,49
28875.196544276463,8h01m15.2s,courier_1_car_0,exit,117,118
28875.196544276463,8h01m15.2s,courier_1_car_0,entry,118,119
28875.196544276463,8h01m15.2s,courier_1_car_1,exit,281,282
28875.196544276463,8h01m15.2s,courier_1_car_1,entry,282,303
28875.59395248381,8h01m15.6s,courier_2_bike_2,exit,106,127
28875.59395248381,8h01m15.6s,courier_2_bike_2,entry,127,148
28875.59395248381,8h01m15.6s,courier_2_bike_4,exit,12,13
28875.59395248381,8h01m15.6s,courier_2_bike_4,entry,13,14
28876.397408207347,8h01m16.4s,courier_2_bike_1,exit,81,82
28876.397408207347,8h01m16.4s,courier_2_bike_1,entry,82,83
28877.595392368617,8h01m17.6s,courier_2_bike_0,exit,50,49
28877.595392368617,8h01m17.6s,courier_2_bike_0,entry,49,48
28879.19366450685,8h01m19.2s,courier_2_bike_2,exit,127,148
28879.19366450685,8h01m19.2s,courier_2_bike_2,entry,148,169
28879.19366450685,8h01m19.2s,courier_2_bike_4,exit,13,14
28879.19366450685,8h01m19.2s,courier_2_bike_4,entry,14,15
28880.397408207347,8h01m20.4s,courier_2_bike_1,exit,82,83
28880.397408207347,8h01m20.4s,courier_2_bike_1,entry,83,104
28880.794816414695,8h01m20.8s,courier_1_car_2,exit,238,259
28880.794816414695,8h01m20.8s,courier_1_car_2,entry,259,280
28881.195104391656,8h01m21.2s,courier_2_bike_0,exit,49,48
28881.195104391656,8h01m21.2s,courier_2_bike_0,entry,48,47
28882.39596832254,8h01m22.4s,courier_1_car_1,exit,282,303
28882.39596832254,8h01m22.4s,courier_1_car_1,entry,303,324
28883.19366450685,8h01m23.2s,courier_2_bike_2,exit,148,169
28883.19366450685,8h01m23.2s,courier_2_bike_2,entry,169,190
28883.19366450685,8h01m23.2s,courier_2_bike_4,exit,14,15
28883.196544276463,8h01m23.2s,courier_1_car_0,exit,118,119
28883.196544276463,8h01m23.2s,courier_1_car_0,entry,119,140
28884.564074874015,8h01m24.6s,courier_2_bike_1,exit,83,104
28884.564074874015,8h01m24.6s,courier_2_bike_1,entry,104,125
28884.794816414695,8h01m24.8s,courier_2_bike_0,exit,48,47
28884.794816414695,8h01m24.8s,courier_2_bike_0,entry,47,46
28886.793376529888,8h01m26.8s,courier_2_bike_2,exit,169,190
28886.793376529888,8h01m26.8s,courier_2_bike_2,entry,190,211
28887.994240460772,8h01m28.0s,courier_1_car_2,exit,259,280
28887.994240460772,8h01m28.0s,courier_1_car_2,entry,280,301
28888.394528437733,8h01m28.4s,courier_2_bike_0,exit,47,46
28888.394528437733,8h01m28.4s,courier_2_bike_0,entry,46,45
28888.564074874015,8h01m28.6s,courier_2_bike_1,exit,104,125
28889.595392368617,8h01m29.6s,courier_1_car_1,exit,303,324
28889.595392368617,8h01m29.6s,courier_1_car_1,entry,324,345
28890.393088552926,8h01m30.4s,courier_2_bike_2,exit,190,211
28890.393088552926,8h01m30.4s,courier_2_bike_2,entry,211,232
28890.39596832254,8h01m30.4s,courier_1_car_0,exit,119,140
28890.39596832254,8h01m30.4s,courier_1_car_0,entry,140,119
28891.994240460772,8h01m32.0s,courier_2_bike_0,exit,46,45
28891.994240460772,8h01m32.0s,courier_2_bike_0,entry,45,44
28893.992800575965,8h01m34.0s,courier_2_bike_2,exit,211,232
28893.992800575965,8h01m34.0s,courier_2_bike_2,entry,232,253
28895.59395248381,8h01m35.6s,courier_2_bike_0,exit,45,44
28895.59395248381,8h01m35.6s,courier_2_bike_0,entry,44,43
